model,dataset,category,seed,condition,ctype,severity,rescue,image_index,is_anomalous,anomaly_score,experiment
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,48,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,49,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,50,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,51,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,52,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,53,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,54,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,55,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,56,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,57,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,58,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,59,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,60,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,61,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,62,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,63,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,64,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,65,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,66,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,67,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,68,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,69,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,70,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,71,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,72,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,73,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,74,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,75,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,76,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,77,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,78,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,79,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,80,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,81,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,82,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,83,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,84,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,85,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,86,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,87,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,88,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,89,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,90,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,91,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,92,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,93,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,94,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,95,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,96,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,97,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,98,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,99,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,100,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,101,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,102,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,103,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,104,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,105,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,106,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,107,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,108,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,109,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,110,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,111,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,112,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,113,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,114,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,115,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,116,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,117,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,118,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,119,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,120,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,121,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,122,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,123,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,124,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,125,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,126,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,127,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,128,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,129,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,130,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,131,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,132,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,133,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,134,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,135,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,136,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,137,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,138,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,139,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,140,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,141,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,142,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,143,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,144,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,145,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,146,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,147,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,148,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,149,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,150,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,151,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,152,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,153,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,154,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,155,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,156,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,157,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,158,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,sensor_noise,moderate,NLM Denoise,159,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,0,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,1,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,2,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,3,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,4,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,5,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,6,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,7,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,8,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,9,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,10,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,11,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,12,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,13,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,14,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,15,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,16,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,17,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,18,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,19,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,20,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,21,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,22,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,23,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,24,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,25,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,26,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,27,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,28,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,29,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,30,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,31,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,32,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,33,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,34,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,35,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,36,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,37,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,38,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,39,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,40,0,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,41,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,42,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,43,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,44,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,45,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,46,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,47,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,48,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,49,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,50,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,51,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,52,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,53,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,54,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,55,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,56,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,57,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,58,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,59,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,60,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,61,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,62,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,63,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,64,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,65,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,66,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,67,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,68,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,69,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,70,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,71,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,72,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,73,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,74,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,75,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,76,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,77,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,78,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,79,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,80,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,81,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,82,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,83,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,84,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,85,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,86,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,87,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,88,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,89,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,90,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,91,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,92,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,93,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,94,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,95,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,96,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,97,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,98,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,99,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,100,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,101,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,102,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,103,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,104,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,105,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,106,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,107,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,108,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,109,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,110,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,111,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,112,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,113,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,114,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,115,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,116,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,117,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,118,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,119,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,120,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,121,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,122,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,123,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,124,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,125,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,126,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,127,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,128,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,129,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,130,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,131,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,132,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,133,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,134,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,135,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,136,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,137,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,138,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,139,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,140,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,141,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,142,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,143,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,144,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,145,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,146,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,147,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,148,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,149,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,150,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,151,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,152,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,153,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,154,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,155,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,156,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,157,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,158,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,degraded,fog_haze,moderate,none,159,1,1.0,feature_space
PatchCore,MVTec-AD,screw,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),0,0,1.0,feature_space
